# OpenSignals Text File Format
# {"CC:78:AB:5E:8E:CE":{"sensor":["RAW"],"device name":"CC:78:AB:5E:8E:CE","column":["nSeq","I1","I2","O1","O2","A1"],"sync interval":2,"time":"10:07:29","comments":"","device connection":"BLECC:78:AB:5E:8E:CE","channels":[1],"date":"2022-05-11","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1"],"resolution":[10],"special":[{}]}}
# EndOfHeader
0	0	0	0	0	453
1	0	0	0	0	497
2	0	0	0	0	429
3	0	0	0	0	483
4	0	0	0	0	462
5	0	0	0	0	469
6	0	0	0	0	448
7	0	0	0	0	460
8	0	0	0	0	444
9	0	0	0	0	484
10	0	0	0	0	437
11	0	0	0	0	458
12	0	0	0	0	451
13	0	0	0	0	465
14	0	0	0	0	464
15	0	0	0	0	445
0	0	0	0	0	455
1	0	0	0	0	434
2	0	0	0	0	443
3	0	0	0	0	439
4	0	0	0	0	464
5	0	0	0	0	452
6	0	0	0	0	433
7	0	0	0	0	455
8	0	0	0	0	438
9	0	0	0	0	425
10	0	0	0	0	476
11	0	0	0	0	451
12	0	0	0	0	445
13	0	0	0	0	477
14	0	0	0	0	450
15	0	0	0	0	445
0	0	0	0	0	442
1	0	0	0	0	459
2	0	0	0	0	451
3	0	0	0	0	476
4	0	0	0	0	444
5	0	0	0	0	483
6	0	0	0	0	444
7	0	0	0	0	453
8	0	0	0	0	455
9	0	0	0	0	460
10	0	0	0	0	468
11	0	0	0	0	444
12	0	0	0	0	452
13	0	0	0	0	458
14	0	0	0	0	475
15	0	0	0	0	464
0	0	0	0	0	504
1	0	0	0	0	560
2	0	0	0	0	534
3	0	0	0	0	505
4	0	0	0	0	521
5	0	0	0	0	455
6	0	0	0	0	493
7	0	0	0	0	498
8	0	0	0	0	506
9	0	0	0	0	505
10	0	0	0	0	501
11	0	0	0	0	512
12	0	0	0	0	524
13	0	0	0	0	537
14	0	0	0	0	459
15	0	0	0	0	477
0	0	0	0	0	476
1	0	0	0	0	481
2	0	0	0	0	528
3	0	0	0	0	478
4	0	0	0	0	490
5	0	0	0	0	483
6	0	0	0	0	469
7	0	0	0	0	458
8	0	0	0	0	502
9	0	0	0	0	499
10	0	0	0	0	481
11	0	0	0	0	465
12	0	0	0	0	483
13	0	0	0	0	476
14	0	0	0	0	494
15	0	0	0	0	466
0	0	0	0	0	476
1	0	0	0	0	475
2	0	0	0	0	473
3	0	0	0	0	473
4	0	0	0	0	478
5	0	0	0	0	479
6	0	0	0	0	464
7	0	0	0	0	533
8	0	0	0	0	476
9	0	0	0	0	465
10	0	0	0	0	477
11	0	0	0	0	486
12	0	0	0	0	478
13	0	0	0	0	478
14	0	0	0	0	477
15	0	0	0	0	474
0	0	0	0	0	468
1	0	0	0	0	492
2	0	0	0	0	474
3	0	0	0	0	458
4	0	0	0	0	480
5	0	0	0	0	476
6	0	0	0	0	478
7	0	0	0	0	472
8	0	0	0	0	464
9	0	0	0	0	472
10	0	0	0	0	469
11	0	0	0	0	480
12	0	0	0	0	471
13	0	0	0	0	476
14	0	0	0	0	480
15	0	0	0	0	476
0	0	0	0	0	498
1	0	0	0	0	475
2	0	0	0	0	468
3	0	0	0	0	464
4	0	0	0	0	528
5	0	0	0	0	489
6	0	0	0	0	479
7	0	0	0	0	503
8	0	0	0	0	484
9	0	0	0	0	473
10	0	0	0	0	476
11	0	0	0	0	473
12	0	0	0	0	513
13	0	0	0	0	471
14	0	0	0	0	506
15	0	0	0	0	487
0	0	0	0	0	535
1	0	0	0	0	473
2	0	0	0	0	477
3	0	0	0	0	473
4	0	0	0	0	476
5	0	0	0	0	478
6	0	0	0	0	459
7	0	0	0	0	482
8	0	0	0	0	467
9	0	0	0	0	516
10	0	0	0	0	516
11	0	0	0	0	474
12	0	0	0	0	520
13	0	0	0	0	525
14	0	0	0	0	523
15	0	0	0	0	514
0	0	0	0	0	510
1	0	0	0	0	483
2	0	0	0	0	494
3	0	0	0	0	491
4	0	0	0	0	524
5	0	0	0	0	515
6	0	0	0	0	507
7	0	0	0	0	546
8	0	0	0	0	504
9	0	0	0	0	510
10	0	0	0	0	513
11	0	0	0	0	518
12	0	0	0	0	519
13	0	0	0	0	525
14	0	0	0	0	508
15	0	0	0	0	518
0	0	0	0	0	513
1	0	0	0	0	515
2	0	0	0	0	508
3	0	0	0	0	486
4	0	0	0	0	524
5	0	0	0	0	518
6	0	0	0	0	520
7	0	0	0	0	493
8	0	0	0	0	544
9	0	0	0	0	539
10	0	0	0	0	517
11	0	0	0	0	516
12	0	0	0	0	521
13	0	0	0	0	493
14	0	0	0	0	485
15	0	0	0	0	545
0	0	0	0	0	496
1	0	0	0	0	525
2	0	0	0	0	476
3	0	0	0	0	511
4	0	0	0	0	540
5	0	0	0	0	496
6	0	0	0	0	533
7	0	0	0	0	528
8	0	0	0	0	461
9	0	0	0	0	515
10	0	0	0	0	521
11	0	0	0	0	539
12	0	0	0	0	467
13	0	0	0	0	533
14	0	0	0	0	519
15	0	0	0	0	514
0	0	0	0	0	507
1	0	0	0	0	524
2	0	0	0	0	453
3	0	0	0	0	524
4	0	0	0	0	533
5	0	0	0	0	508
6	0	0	0	0	521
7	0	0	0	0	454
8	0	0	0	0	543
9	0	0	0	0	526
10	0	0	0	0	508
11	0	0	0	0	484
12	0	0	0	0	527
13	0	0	0	0	465
14	0	0	0	0	575
15	0	0	0	0	406
0	0	0	0	0	612
1	0	0	0	0	461
2	0	0	0	0	508
3	0	0	0	0	500
4	0	0	0	0	502
5	0	0	0	0	580
6	0	0	0	0	468
7	0	0	0	0	674
8	0	0	0	0	374
9	0	0	0	0	574
10	0	0	0	0	528
11	0	0	0	0	488
12	0	0	0	0	435
13	0	0	0	0	549
14	0	0	0	0	495
